"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"thesofproject/sof","f32a05698e8f4b7c22ccf5c7c5c3475b02498499","dbaluta","2022-04-12 16:35:23","false","codec_adapter: cadence: Only apply config is codec is prepared

Obviously this is a bug, but it works now because parameters are known
before prepare is done.

We will be introducing dynamic codec id set at prepare time, so there
will be a problem if apply config is called before codec is prepared.

Signed-off-by: Daniel Baluta <daniel.baluta@nxp.com>",118,46,1
"thesofproject/sof","60112865ccdbb47267116e71af8eedd9dac6c2d5","dragosht","2020-01-07 09:29:02","false","sof: spinlock: Fix placement of spin_try_lock

Enabling CONFIG_DEBUG_LOCKS currently breaks the build for APL as
spin_try_lock is undefined.

src/drivers/intel/cavs/dmic.c:167:8:
error: implicit declaration of function 'spin_try_lock';
did you mean 'arch_try_lock'? [-Werror=implicit-function-declaration]
  ret = spin_try_lock(dai->lock);
        ^~~~~~~~~~~~~

Fix that by making sure spin_try_lock gets defined regardless of
either CONFIG_DEBUG_LOCKS is enabled or not.

Signed-off-by: Dragos Tarcatu <dragos_tarcatu@mentor.com>",71,19,0
"thesofproject/sof","1bf779eef7154c3e62abebb4774b6852fbe3ecc3","jajanusz","2019-07-22 14:43:36","false","test: mux calc_sample_s24le

Unit tests for calc_sample_s24le with up to 8 channels.

Signed-off-by: Janusz Jankowski <janusz.jankowski@linux.intel.com>",47,14,0
"thesofproject/sof","c6e12d53d84ad6f4af09c36b581bfe16e078717c","jajanusz","2019-06-12 16:44:16","false","scripts: add documentation generator

Process of documentation building and publishing requires
3 repositories. It is troublesome for people that are responsible
f.e. only for documentation publishing. It makes the process
easier by turning some easy to break steps from publisher instructions
into a script.

Signed-off-by: Janusz Jankowski <janusz.jankowski@linux.intel.com>",48,12,0
"thesofproject/sof","819c023d236ada6adbb8bc1610466e754c15f2ff","tmleman","2022-02-10 08:47:57","false","ipc4: fix pipeline reset

During pipeline reset all components remains in previous state. This
cause issue at pipeline deletion. This patch allowed to propagate state
transition to all pipeline components.

Signed-off-by: Tomasz Leman <tomasz.m.leman@intel.com>",109,44,1
"thesofproject/sof","964b7afa7454e593301e75806adf1aeeec8e32c5","marc-hb","2021-05-17 22:27:41","false","smex: don't corrupt the build with a bogus .ldc output

This made troubleshooting CMake issues more complicated.

Signed-off-by: Marc Herbert <marc.herbert@intel.com>",86,35,0
"thesofproject/sof","906508bd79f2bdd7c580dfc65dfe525ca798bc32","marc-hb","2022-12-15 07:27:33","false","xtensa-build-zephyr.py: checksum deterministic configs.c

.config is not deterministic because it has absolute paths in comments
and its order seems hard to predict. configs.c has the same information
generated in a determistic way.

Signed-off-by: Marc Herbert <marc.herbert@intel.com>",92,54,1
"thesofproject/sof","37b5893ee63c33672aff2594608beb53eafd22ac","marc-hb","2020-08-28 18:20:15","false","host-testbench.sh: clean up output files when tests are successful

Make git status great again.

Signed-off-by: Marc Herbert <marc.herbert@intel.com>",74,27,0
"thesofproject/sof","a351d02b6df1c6b65dd52ace43f2750b7f76f340","marc-hb","2022-01-25 01:45:32","false","cmake: simplify add_alsatplg2_command() macro

alsatplg accepts empty definitions -D """" so let's simplify
commit cb80023b229e (""topology2: fix build issues with no command line
definitions""); 10 lines shorter. The less CMake code the better.

Zero change, the build directory is bit for bit identical after this
commit.

Signed-off-by: Marc Herbert <marc.herbert@intel.com>",107,44,1
"thesofproject/sof","2fcab330b97dbdb3e54dc1f2ad10552af1fe97bc","marc-hb","2022-12-06 20:37:01","false","xtensa-build-zephyr.py: do not CMake-reconfigure rimage every time

It's pointless and hardcodes the CMake generator.

Also remove wrong comment added in commit
6cba64d2cbe3 (""xtensa-build-zephyr.py: fix a few minor pylint warnings"")
The rimage part of the comment was flat out wrong.
The smex part of the comment is correct but in the wrong place.

Signed-off-by: Marc Herbert <marc.herbert@intel.com>",100,54,1
"thesofproject/sof","a11aef245f64fd14100a41094a343430dbbdc311","lyakh","2019-05-02 10:33:08","false","dw-dma: fix regression

Commit e2b994ee0391 (""dw-dma: cleanup the whole driver"") introduced
bugs in bit-field calculations. This patch fixes them.

Signed-off-by: Guennadi Liakhovetski <guennadi.liakhovetski@linux.intel.com>",47,11,0
"thesofproject/sof","785ebb87c9cfecc25dfe6341d2fb70d07f830823","wenliangwu","2022-12-30 02:01:46","false","drivers: mtk: separate sinegen control from memif

Sinegen control part is platform dependent and optional for debug
purporse. On the other hand, memif control driver which is platform
independent could be reused. As a result, sinegen control driver is
separated from afe-memif.c.

Signed-off-by: Trevor Wu <trevor.wu@mediatek.com>",93,55,1
"thesofproject/sof","ead5afa6c283dda934a5a2cc9aa365ca78c0dab3","cujomalainey","2021-06-02 23:14:26","false","probe: refactor function to decrease indent

following commit fixes a bug but to do the fix we need to allow
ourselves more room to add ifs, so lets pull out this function

Signed-off-by: Curtis Malainey <cujomalainey@chromium.org>",82,36,0
"thesofproject/sof","53d471b56652bd6751f41452dd72a4d53c22fb62","aborisovich","2023-06-26 21:38:12","false","ipc4: notify Host on the failed IPC Device power transition

During IPC Device power transition errors may be encountered related to
invalid system state or IPC messages waiting to be send.
In this case we are going to send an IPC response to Host bypassing
schedulers. IPC Device will not change power state when errors occur
preventing whole system from the suspend.

Signed-off-by: Andrey Borisovich <andrey.borisovich@intel.com>",40,61,1
"thesofproject/sof","0b279e06bc1d3922bbfbc2143cd3636ee2d33b79","mrajwa","2019-07-25 19:22:57","false","kpb: move history buffer allocation to prepare

This change moves history buffer allocation
from kpb_new() to kpb_prepare(). This is to
folow the calling convention with kernel.

Signed-off-by: Marcin Rajwa <marcin.rajwa@linux.intel.com>",49,14,0
"thesofproject/sof","4f1b438656dace304cdf43b6d05d02c6bb260c3d","mrajwa","2019-07-29 18:50:23","false","kpb: introduce draining intervals

This patch introduces and calulates draining intervals
as well as bytes limit per interval. It is all needed
to synchronize firmware draining speed with host read
speed. Basically in one period we fill half of host
buffer and give host some time (period_interval)
to read the data.

Signed-off-by: Marcin Rajwa <marcin.rajwa@linux.intel.com>",51,14,0
"thesofproject/sof","053f4f90fee669b936e960839cd8c98ee661e1ad","mrajwa","2019-07-25 21:39:25","false","kpb: add timeout for buffering function

This patch adds timeout to buffering. So now
if we are stuck in buffering due to i.e
pointers corruption we can detect that, log
error message and leave that procedure.

Signed-off-by: Marcin Rajwa <marcin.rajwa@linux.intel.com>",49,14,0
"thesofproject/sof","ae7b9119564771cbe0e95353435f5afa94bcc680","mrajwa","2020-07-07 10:37:11","false","topology: fix playback & capture pipelines to be timer driven

This patch fixes several pipelines which are DMA driven by default
but should be driven in timer domain.

Signed-off-by: Marcin Rajwa <marcin.rajwa@linux.intel.com>",74,25,0
"thesofproject/sof","1e47e35e1235745e2de9a3cd50998c146afaa2a1","ymdatta","2020-02-19 13:12:22","false","audio: eq_fir: Add missing blank line after declaration

This makes code easier to read and fixes checkpatch.pl
warning: ""WARNING: Missing a blank line after
declarations""

Signed-off-by: Mohana Datta Yelugoti <ymdatta.work@gmail.com>",84,21,0
"thesofproject/sof","4cc0556ce360b6b033d645d9db698c19bd100995","keyonjie","2019-01-02 08:59:28","false","dai: only get dma channel at first config

For dais, we don't support change dma channel dynamically, so only get
dma channel at first config, ignore that for  latter dai_config
invokings to avoid dma channel leaking.

Signed-off-by: Keyon Jie <yang.jie@linux.intel.com>",50,7,0
"thesofproject/sof","caa48081863efa92f6fce1ff6df832e7e0fbd6f0","keyonjie","2019-05-14 10:30:29","false","topology: kwd: update detector configure blob to align with default
settings

We should load_mips to be 0, align values with default settings, that
is:

load_mips = 0, load_memory_size = 0, keyphrase_length = 0x780,
activation_shift = 0x3, activation_threshold = 0x3fff.

Signed-off-by: Keyon Jie <yang.jie@linux.intel.com>",65,11,0
"thesofproject/sof","06b8c0e51b3322ee981969158a4e879f8a265eb9","slawblauciak","2018-07-05 13:42:24","false","test: missing header

Signed-off-by: Slawomir Blauciak <slawomir.blauciak@linux.intel.com>",11,1,0
"thesofproject/sof","ab52fdc309c9c0cd97a528e11fe4316f97f09b5c","slawblauciak","2018-12-05 10:45:10","false","dma: ptr trace cleanup

Signed-off-by: Slawomir Blauciak <slawomir.blauciak@linux.intel.com>",42,6,0
"thesofproject/sof","b7a469e88498210144f99be4512f0407e3bd5890","keyonjie","2021-06-22 10:05:42","false","platform: cavs: add config item for IMR restore feature

Add kconfig item CAVS_IMR_D3_PERSISTENT to denote if IMR restore feature
will be used on an Intel cAVS platform.

It will be disabled by default, please only enable it where IMR content
is persistent when DSP in D3, as enabling it means we don't need to
re-downloading firmware binary to DSP SRAM so fast D3->D0 transition
will be supported.

Signed-off-by: Keyon Jie <yang.jie@linux.intel.com>",75,37,0
"thesofproject/sof","79e7a3d20636c9d4dec842c49770af43bd284bc2","slawblauciak","2019-06-19 10:18:59","false","dai: rename soundwire to alh

Signed-off-by: Slawomir Blauciak <slawomir.blauciak@linux.intel.com>",49,13,0
"thesofproject/sof","1e0fe580fa8097094009220bce6e823ded9c9b53","tlauda","2020-01-15 14:15:22","false","ipc: use platform_shared_commit() on msg

Uses platform_shared_commit() function to commit
shared ipc notifications list.

Signed-off-by: Tomasz Lauda <tomasz.lauda@linux.intel.com>",75,19,0
"thesofproject/sof","54ed3528f6504b5e0afad02e45803dccccf4a1d9","tlauda","2019-06-12 08:32:21","false","dai: remove period_bytes from dai_data

Removes period_bytes from dai_data structure as
it's only needed in dai_params function. No need
to store it globally.

Signed-off-by: Tomasz Lauda <tomasz.lauda@linux.intel.com>",49,12,0
"thesofproject/sof","f58b83387cf019f3434524e5b4f9f64a0bd7ebee","tlauda","2019-09-12 08:20:13","false","host: use blocking copy for one shot mode

Changes copy method for host working in one shot mode.
Blocking copy replaces interrupt based copy. In an effort
of extracting DMA interrupt based scheduling from DMA
to scheduler we need to minimize number of irq sources
in our flows. This patch also changes the interrupt
based implementation of traces copying through DMA.

Signed-off-by: Tomasz Lauda <tomasz.lauda@linux.intel.com>",62,15,0
"thesofproject/sof","5721291f0e804a430ee5ca0bae6d81fb75f31d3c","tlauda","2020-01-21 10:57:21","false","component: remove debug trace

Removes debug trace, which has been merged by accident.

Signed-off-by: Tomasz Lauda <tomasz.lauda@linux.intel.com>",79,20,0
"thesofproject/sof","66f937dd5294eb0c2868856b7280c1f203a37906","tlauda","2019-10-14 14:24:34","false","platform: remove unused MAX_PRELOAD_SIZE

Signed-off-by: Tomasz Lauda <tomasz.lauda@linux.intel.com>",64,16,0
"thesofproject/sof","d973410af9f7654e66e5a4df1d85979ef78a8733","tlauda","2020-02-03 15:55:01","false","idc: implement messages for controlling components

Implements IDC messages for controlling single components
running on slave cores. It will allow to create topologies,
where the whole pipeline is running on one core and some
processing component is running on other core due to
cycles limitation.

Signed-off-by: Tomasz Lauda <tomasz.lauda@linux.intel.com>",76,20,0
"thesofproject/sof","faf12ac7a7582bdf5b1fdfa94a1076415552287a","tlauda","2019-09-16 11:38:41","false","dw-dma: rename DMA_AGGREGATED_IRQ definition

Renames DMA_AGGREGATED_IRQ to DW_DMA_AGGREGATED_IRQ
definition. This is more appropriate as it's not generic
DMA setting.

Signed-off-by: Tomasz Lauda <tomasz.lauda@linux.intel.com>",62,15,0
"thesofproject/sof","53070fcf22ff49631074ba78a2eb65a8dd224de4","singalsu","2021-11-10 08:25:04","false","Audio: Mixer: Fix saturate of S24_LE PCM output

This patch adds a 24 bit mixer function. Previously 24 bit was
handled with 32 bit function. It did not properly saturate the
output to 24 bits.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",127,41,1
"thesofproject/sof","7d05389b63bab99a9c6b4ac6755766749f9b4983","singalsu","2022-01-18 17:43:15","false","Tools: Tune: EQ: Add  legend to frequency response plot

This patch adds legend to plot since it was difficult to see to
which play/capture channel which curve corresponded to. In script
selftest case a label called Reference is added to the legend.

Also an indentation issue is fixed in the script.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",113,43,1
"thesofproject/sof","7b8cef02d44a9fcc12262dc8f8a53ef4f46f79cb","singalsu","2022-11-08 09:16:49","false","Audio: SRC: Optimize generic C fir data pointer wrap

There is no need for the if statement since the pointer data
always wraps at this code location if the next loop is executed.
Next FIR calculate will start with new data pointer value, so
potentially wrong pointer value when n2 equals zero does not matter.

This patch saves in CML gcc build 2%, or 2.0 MCPS from 46.2 to 45.3
MCPS in stereo 44.1 kHz to 48 kHz conversion.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",93,53,1
"thesofproject/sof","c3814db96937f1f7b7caa6e764a93af096a7c392","singalsu","2021-06-08 11:02:05","false","Drivers: Intel: DMIC: Change active_fifos_mask to uint32_t

This patch does not change any functionality. The mask is no more
signed value and cache_to_uncache() needs a multiple of 32 bit type.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",79,36,0
"thesofproject/sof","d802fd7471dd11fa29db5e6bae2796ebc9e2cd13","singalsu","2020-09-10 15:36:27","false","Topology: Add TDFB setup m4 data blobs for mic arrays

These are data files created by the example scripts in
tools/tune/tdfb. The generation is time consuming and requires
Octave or Matlab.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",65,27,0
"thesofproject/sof","8ca07591c9786eb4c261d0e802f0ff286d4c8d84","singalsu","2023-10-26 09:15:10","false","Tools: Test: Topology: Avoid dependence to platform/intel/bxt.m4

A simplified copy of previous bxt.m4 is made as local
platform/generic.m4 with SSP and other platform definitions
for test topologies build. It is included to test-all,
test-capture, and test-playback macros definitions.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",7,65,1
"thesofproject/sof","374f8b31d5f695d7eb8f54f2fe6fcaa526f29b9d","singalsu","2018-09-06 09:16:29","false","EQ IIR: Fix just introduced bug in eq_iir_cache()

The component data pointer need to be retrieved after dev data
has been invalidated. If wrong order the cd may be set to garbage.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",31,3,0
"thesofproject/sof","80adcdf36a1d0e0590012fe73c7fd4d593a9b3cd","kv2019i","2022-12-19 14:55:24","false","sof-logger: print error if -u uart option is given with no infile

sof-logger -u 115200 -d /lib/firmware/sof-foo.ldc

Leads to silent failure as a NULL is passed to open(). Add
explicit error handling for this case.

Signed-off-by: Kai Vehmanen <kai.vehmanen@linux.intel.com>",92,55,1
"thesofproject/sof","159cea157f61fb7dd4a7932b9dfaad0765c1f86b","bkokoszx","2018-11-26 16:08:47","false","tools: logger: removed uapi dependency

Logger now includes uapi directly from FW code.

Signed-off-by: Bartosz Kokoszko <bartoszx.kokoszko@linux.intel.com>",41,6,0
"thesofproject/sof","9714e32841cb1b7d16d7c7deb1d34f2a46f58e29","bkokoszx","2019-03-04 11:30:00","false","kbp: add sys_comp_kpb_init to do_task function

Signed-off-by: Bartosz Kokoszko <bartoszx.kokoszko@linux.intel.com>",67,9,0
"thesofproject/sof","576373594bada9ef775c4251ead891b93e4b0c88","kv2019i","2022-10-05 08:49:43","false","zephyr: app: tune logging thread sleep and trigger threshold values

Logging output of SOF is sporadic in nature (unless debug configuration
is used) and it cannot be assumed that a steady flow of log messages
is output at all times. During stable state, there are either no or very
few messages output. When the DSP pipeline state is modified, there is
a flurry of event. Similarly upon errors, a burst of log messages is
output.

For better balance between delay in writing logs, and limiting overhead
of the logging thread, set new defaults to:
  CONFIG_LOG_PROCESS_TRIGGER_THRESHOLD=5
  CONFIG_LOG_PROCESS_THREAD_SLEEP_MS=100

The SLEEP_MS sets an upper bound how long a single log message can
stay in the log frontend buffer.

Signed-off-by: Kai Vehmanen <kai.vehmanen@linux.intel.com>",98,52,1
"thesofproject/sof","528c7ebce0c1bcb50bcffeb30fc3be8cf549a98d","kv2019i","2023-03-10 12:14:35","false","platform: cannonlake: remove unused file idc.h

Remove one file that was missed in commit ""platform: support for cAVS
1.8 platforms"".

Signed-off-by: Kai Vehmanen <kai.vehmanen@linux.intel.com>",54,57,1
"thesofproject/sof","9fe51a4b58d595426747dc508d75e7543f913d6d","bkokoszx","2018-08-09 08:33:22","false","drivers: apl-ssp: code optimization for DSP_A/B

The only difference between DSP_A and DSP_B modes
is FSRT bit in sspsp register and start delay
set to 1 in DSP_A mode.

Signed-off-by: Bartosz Kokoszko <bartoszx.kokoszko@linux.intel.com>",18,2,0
"thesofproject/sof","d2fccbdf332b68164a52ed5953859733bbe92dfc","btian1","2023-10-24 07:57:32","false","audio: copier: move copier generic header file to copier folder

This header file is referred by external modules, add relative
path for external module usage.

Signed-off-by: Baofeng Tian <baofeng.tian@intel.com>",8,65,1
"thesofproject/sof","b0abfe5e2078f6e8d8fc347452bc15b3c56dc256","btian1","2023-10-19 08:49:14","false","Topology2: condense tplg audio format for s32 format

Condense src format from s32 to multiple audio format.

Signed-off-by: Baofeng Tian <baofeng.tian@intel.com>",12,65,1
"thesofproject/sof","a4b72010302b34b3c53ebe81ded174b8f21841d6","ktrzcinx","2020-01-24 12:08:30","false","audio_stream: Use enum data type for frame_fmt field

Field frame_fmt is treated as sof_ipc_frame in code so data type
in declaration should be same. Update field comment to be more
appropriate with new data type.

Signed-off-by: Karol Trzcinski <karolx.trzcinski@linux.intel.com>",79,20,0
"thesofproject/sof","01bbc3053d986d0a1d8eebea897af0b24a9a7eab","ktrzcinx","2020-06-02 05:53:59","false","ipc: Remove redundant `sof` struct definition

File with `sof` struct definition is included - `sof/sof.h`,
so this line wasn't needed.

Signed-off-by: Karol Trzcinski <karolx.trzcinski@linux.intel.com>",94,24,0
"thesofproject/sof","d97e9291e11be3323e8369ce7eb9c645723442f8","ktrzcinx","2020-06-22 08:19:04","false","logger: Add possibility to hide timestamps

After removing timestamps it is possible to compare output logs
with tools like diff or similar. Moreover then output logs are
in more compact form.

Signed-off-by: Karol Trzcinski <karolx.trzcinski@linux.intel.com>",72,25,0
"thesofproject/sof","915d67ee8714ba628b43d20c5b171037789ded09","ktrzcinx","2020-07-14 09:29:22","false","dai: Assign dma_stream params

Each stream should have set valid metadata information.

Signed-off-by: Karol Trzcinski <karolx.trzcinski@linux.intel.com>",80,25,0
"thesofproject/sof","b90f4dd044a2fef81057414df59e6f438005b88c","RanderWang","2020-01-14 08:27:15","false","topology: sof-icl-rt711-rt1308-rt715: refine dai index setting

If mono is defined, dai index 3 is not used and DMIC uses index
4. Now sdw machine driver generates dai dynamically with consecutive
dai index. To align with machine driver, refine topology to also use
consecutive index.

Signed-off-by: Rander Wang <rander.wang@intel.com>",77,19,0
"thesofproject/sof","fe5b959adbebaf66ba7c7c087b53412d6bea1f43","RanderWang","2022-11-22 06:12:33","false","rimage: correct module type

Currently some module types are incorrect and it was set by the change
sequence. The module type is used by windows driver not Linux driver.
It is defined in the following enum definition in cavs_ext_manifest.h.

UpDwMix module type is 5, Mux is 6 kpb is 11, and Selector is 12. The
module ASRC, GAIN, PROBE are type of efx (9) according to spec.

enum mod_type {
        ebasefw = 0,
        emixin,
        emixout,
        ecopier,
        epeakvol,
        eupdwmix,
        emux,
        esrc,
        ewov,
        efx,
        eaec,
        ekpb,
        emicselect,
        efxf,   /*i.e.SmartAmp */
        eaudclass,
        efakecopier,
        eiodriver,
        ewhm,
        egdbstub,
        esensing,
        emax,
        einvalid = emax
} ;

Signed-off-by: Rander Wang <rander.wang@intel.com>",96,54,1
"thesofproject/sof","cbf6f5815868d0e880bef55a8deb20fb036f2b51","RanderWang","2021-11-03 06:39:40","false","ipc4: mixer: fix mixin buffer connection

For mixin + mixout case, we use mixer to replace mixout
and skip mixin component. In this case we need to connect
the buffer between mixin and mixout to mixin then it can
be free when mixin is free.

Signed-off-by: Rander Wang <rander.wang@intel.com>",125,41,1
"thesofproject/sof","b8ee1aa8f6953c84eff384fb30dd7f5afa288108","singalsu","2023-05-16 09:58:15","false","Config: Add DRC component to TGL, TGL-H, MTL, LNL

This patch allows to load the DRC component.

Signed-off-by: Seppo Ingalsuo <seppo.ingalsuo@linux.intel.com>",51,59,1
"thesofproject/sof","a4b8d11678e09406e5c891de52445d01a8dca423","ranj063","2021-12-12 05:14:53","false","topology2: pipelines: cavs: Add audio formats for all pipeline modules

Add audio formats and all new attributes for all modules in the
cavs pipelines.

Signed-off-by: Ranjani Sridharan <ranjani.sridharan@linux.intel.com>
Signed-off-by: Bard Liao <yung-chuan.liao@linux.intel.com>",120,42,1
"thesofproject/sof","e5e5dcc8064bf15e36f99824d53853628f2a4c05","ranj063","2019-03-14 19:13:24","false","topology: merge sof-apl-dmic-2ch and sof-apl-dmic-4ch m4 files

Use the same m4 files to generate both 2ch and 4ch topologies
by defining channels during compilation.

Signed-off-by: Ranjani Sridharan <ranjani.sridharan@linux.intel.com>",69,9,0
"thesofproject/sof","4f45c44cabd11441e0adc54f65603da6920be8fd","ranj063","2022-03-23 22:27:30","false","codec_adapter: rename codec_adapter_set_params()

to module_adapter_set_params(). No functional changes.

Signed-off-by: Ranjani Sridharan <ranjani.sridharan@linux.intel.com>",109,46,1
"thesofproject/sof","781f003466c4d377da51e7d9852f982497444079","abonislawski","2019-06-18 10:54:50","false","memory: remove unnecessary HEAP BASE defines for APL

This defines are not used anymore

Signed-off-by: Adrian Bonislawski <adrian.bonislawski@linux.intel.com>",45,13,0
"thesofproject/sof","d10b6410836f436af80eaa504df5c91a4dcaa019","ranj063","2023-05-06 16:41:14","false","copier: Use dai_zephyr_params() for multi endpoint DAIs

In preparation for removing the endpoint device and buffers for multiple
endpoint DAI copiers, use dai_zephyr_params() instead of calling the DAI
drv params ops.

Signed-off-by: Ranjani Sridharan <ranjani.sridharan@linux.intel.com>",53,59,1
"thesofproject/sof","778095e36cab0f547a71aed5950299919c0bc19f","groncarolonxp","2019-11-07 07:57:50","false","drivers: imx: sai: configure frame_bytes from format

Configure frame_bytes from topology format

Signed-off-by: Guido Roncarolo <guido.roncarolo@nxp.com>",53,17,0
"thesofproject/sof","2845fc8cdec2217b166c8cf3868bc59136387612","ranj063","2022-07-11 19:03:38","false","ipc4: helper: Use get_attribute instead of ipc4_comp_get_base_module_cfg

Add a new component attribute COMP_ATTR_BASE_CONFIG to retrieve the base
config from the modules instead of using  ipc4_comp_get_base_module_cfg().
Also, implement the get_attribute API for all the components that support
IPC4.

Signed-off-by: Ranjani Sridharan <ranjani.sridharan@linux.intel.com>",109,49,1
"thesofproject/sof","367e305abc13282450b6ed43a74a5b003f9392a3","ranj063","2022-01-11 06:19:29","false","codec_adapter: waves: Define set_configuration

Define the set_configuration op in the module interface.

Signed-off-by: Ranjani Sridharan <ranjani.sridharan@linux.intel.com>",115,43,1
"thesofproject/sof","f4f9e6541ee7929896bae69a05baf9834f589b0a","aiChaoSONG","2022-03-29 07:39:11","false","sof: replace log calls with zephyr logging api

The log context in zephyr is per file or module.

To use zephyr logging api, LOG_MODULE_REGISTER is used
to register a log context, LOG_MODULE_DECLARE is used
to refer to the registered context.

For function in header file, LOG_MODULE_DECLARE should
be used within that function to avoid context collapse,
a condition one source file have multiple context
registered or declared.

Signed-off-by: Chao Song <chao.song@linux.intel.com>",112,46,1
"thesofproject/sof","9633c3b66ff77f41c5a8b5b070b0ee5fc6ed5798","softwarecki","2023-03-10 15:45:32","false","manifest: Check return value of man_create_modules

The man_create_modules function may return an error that was ignored. Added
check of a return value.

Signed-off-by: Adrian Warecki <adrian.warecki@intel.com>",55,57,1
"thesofproject/sof","5c92bddcf40a1ec72b2eab016b7bdac25ff4ea15","andrula-song","2023-07-31 07:50:52","false","Audio: MFCC: Add HiFi4 implementation of MFCC

Add HiFi4 implementation of MFCC.

Signed-off-by: Andrula Song <andrula.song@intel.com>",32,62,1
