"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"TanStack/query","81baae3088f3488d0c177beca48fdd643d191578","tannerlinsley","2023-01-22 16:01:51","false","release: v4.22.4",31,40,1
"TanStack/query","0b1fb4bf6b0b152ca830022e18e2a506de5b4395","tannerlinsley","2020-09-22 18:15:12","false","Merge branch 'master' of https://github.com/tannerlinsley/react-query",6,12,0
"TanStack/query","b369b6c9fd289b66646c53b793785c9c0899497d","tannerlinsley","2023-04-24 15:20:38","false","release: v4.29.5",18,43,1
"TanStack/query","d6a78d038a4a1a0f807ae50a2688112a0ecbb780","tannerlinsley","2020-07-08 22:21:58","false","docs: update comparisons",7,10,0
"TanStack/query","11f4ea99c09e0f8e46ee2b5a15150cd8091ea2ae","artysidorenko","2022-01-21 12:18:28","true","fix(useQueries): allow types to work with strongly typed QueryFunction + QueryKey (#3214)",27,28,0
"TanStack/query","b19ad1f97a4aecac9a35a12aa7a6733fe14cac29","TkDodo","2021-03-30 17:36:01","true","fix(devtools): only subscribe to the queryCache while the devtools are open (#2045)

this will stop unnecessary and sometimes costly updates while they are closed",29,19,0
"TanStack/query","6bbb3710e5fae3bd8c425048be3a2b7f14c29100","TkDodo","2021-08-10 09:33:11","true","fix(useQueries): make sure keepPreviousData is respected (#2340)",23,23,0
"TanStack/query","c7c32f160281c6203b286d8e513ec5b03b7d168d","ardeora","2023-10-13 05:56:18","true","feat(query-devtools): Add Light mode support (#6146)

* feat(query-devtools): Add Light mode support

* Update inactive query light mode styles",7,49,1
"TanStack/query","f89a43d52ee0b58e738a97001b95f2288ff79861","tannerlinsley","2020-08-27 22:42:13","true","Update index.js",11,11,0
"TanStack/query","f079297ff87fa485ff2de97e2e1aa1d8461f8db0","tannerlinsley","2022-11-11 11:57:38","false","release: v4.14.7",19,38,1
"TanStack/query","65841a6ec088956ddd8a54fb59edc5a96b62c738","tannerlinsley","2022-11-26 00:12:29","false","release: v4.17.1",17,38,1
"TanStack/query","dda61a52ff9874d86c0ca6ca58474212f78bd645","tannerlinsley","2020-01-10 15:30:54","false","Merge branch 'master' of https://github.com/tannerlinsley/react-query",3,4,0
"TanStack/query","2f8da6aeb34c828a8a5ae25e37dcc9d98f09b44b","tannerlinsley","2023-09-13 06:30:09","false","release: v4.35.3",19,48,1
"TanStack/query","7d6b9fb57ea9189a957b125b5af0ae0978d1efb1","tannerlinsley","2020-04-20 17:44:56","false","v1.2.9",3,7,0
"TanStack/query","5bd3fa973b29dda91921a88142f628f5bbf84e1b","boschni","2021-02-06 18:37:44","true","fix: make sure state is not updated when unmounted (#1758)",23,17,0
"TanStack/query","4307a80fbc38130a1a42dab5ee9e15c6c3827207","manudeli","2023-08-04 19:17:46","true","docs(react-query): update returning type (#5838)",17,47,1
"TanStack/query","2416e6a8bd2ba07b0b5861334d2a1d67f9e03ab8","adibfirman","2020-03-04 15:24:55","true","Reset failureCount to zero (#191)

* fix: reset failure count when window is visible

* fix: unnecessary code",2,6,0
"TanStack/query","8a6ec246deaef9f4a0c1b32298874e3e74dc93c5","aviaviavi","2020-04-17 05:15:26","true","Update @scarf/scarf version to ^1.0.0 (#363)",2,7,0
"TanStack/query","cf0eb6cf70dce2403629a8a57182e0dc9a8180c7","allansson","2022-10-12 17:37:10","true","docs(useQueries): duplicate query keys disclaimer (#4303)

* docs(useQueries): duplicate query keys disclaimer

Document the issue discussed in #4187.

* Update docs/reference/useQueries.md

Co-authored-by: Dominik Dorfmeister <office@dorfmeister.cc>",17,37,1
"TanStack/query","765830c55ac1156e0c51200fa4bed5d42b64c7b5","jan-dh","2021-10-27 16:05:21","true","chore: Setup bundle size report (#2837)",22,26,0
"TanStack/query","2e8f38c1ffd9ab3bda8f37efe7fd2c26d795b2e7","bennettdams","2021-04-25 19:24:55","true","docs: Add curly brackets to mutation example for TS (#2193)",35,19,0
"TanStack/query","8c519ccef0d5ad47c0c9ac6115ad5234ce61906b","kentcdodds","2020-03-20 23:27:17","true","do not call dispatch on removed query (#272)",4,6,0
"TanStack/query","61d6eb1eccc83a795ea57cb4d33917a7803e53fb","fmnxl","2019-11-25 16:23:30","false","remove fast-async nodent runtime (#52)",5,2,0
"TanStack/query","18dbc0fa181a8ec2befffcf352bfb7c6a1574c68","tannerlinsley","2019-11-04 21:58:32","false","Update README.md",0,2,0
"TanStack/query","a214db6a959354391530d8bc8acc55f40507bc00","tannerlinsley","2019-09-11 18:21:44","true","Update README.md",0,0,0
"TanStack/query","741cc3f2e0e876af52846211d01989947007fc10","DamianOsipiuk","2022-10-02 20:07:30","true","feat: vue-query adapter (#4254)

* feat: vue-query adapter

* fix: umd build

* chore: add basic example

* docs: add vue adapter page

* docs: add readme

* fix: shields in readme, package ver, ts config

* docs: fix one more link

* fix: removed unused params

RELEASE_ALL",17,37,1
"TanStack/query","1d9c2120ce0bcee95a047e90dbaee66f56b01646","DamianOsipiuk","2022-08-10 06:58:37","true","chore: allow to dispatch publish with tag override (#4014)",32,35,1
"TanStack/query","0a66bab3482c14c9275bec102d98b46649546940","krasinedev","2020-04-26 15:29:49","true","fix: edge case when refetching infinite query (#409)",6,7,0
"TanStack/query","8c1f55e7854387d62b194a052b84d1e468cc3457","raoufswe","2020-07-08 15:39:58","true","refactor: show keyboard shortcuts in large screens only (#719)",7,10,0
"TanStack/query","bfe13ba79bd93b94d88e71609e54fc8eef026beb","raoufswe","2020-07-09 05:06:33","true","docs: wrap get started and repo buttons in small screens (#723)",7,10,0
"TanStack/query","2be67cafac85cd26be60d27db24642e9b2d20a50","tannerlinsley","2020-02-27 17:55:54","false","v1.0.3",1,5,0
"TanStack/query","e798950f51f159a5a69ab71386491bf64de12b34","tannerlinsley","2020-09-23 19:04:58","false","docs: add client state replacement page",8,12,0
"TanStack/query","4e2f42504ac7bfd20f5feaf483765dda0a55b0bf","TkDodo","2023-10-22 18:29:38","true","docs: repo-header",6,49,1
"TanStack/query","3981f5219a1e3d8f48d13108b55673dcaea46319","TkDodo","2021-12-17 11:54:54","true","fix(query): set error to null when going to loading state (#3106)

to be aligned with the types, as `loading` cannot have an `error` set.",20,27,0
"TanStack/query","1ce5616939bae1e1b9dd9af6d37cd05c4fb07bf7","TkDodo","2022-11-01 07:58:53","false","chore: fix test output in publish script",15,38,1
"TanStack/query","b99ae600ef4e2e39f5c7a9baa8e15cc16f987888","lukemorales","2023-04-15 20:28:12","true","docs: Update `query-key-factory` example (#5277)",21,43,1
"TanStack/query","ddbd755bf621d6ba87574b1b913eb43be67dd5f0","joeydotdev","2021-06-27 02:29:54","true","Add Uber (#2410)",26,21,0
"TanStack/query","73e339624b1f5aa797dffe0138806fb400ae1765","ardeora","2023-11-11 20:57:36","true","fix(query-core): Show correct placeholderData when request in cache (#6357)

* fix(query-core): Show correct placeholderData when reuest in cache

* Fix formatting

---------

Co-authored-by: Dominik Dorfmeister <office@dorfmeister.cc>",0,50,1
"TanStack/query","e3a00034bd7dd4ec20277b4930e9969963b19576","crisanmm","2023-11-07 21:57:00","true","docs(QueryClient.md): fix typo immuatable → immutable (#6330)

I made a [PR for this before] (https://github.com/TanStack/query/pull/6328) but turns out that change was for v4 only. This is for latest",0,50,1
"TanStack/query","0eccfbfeca1d2df2ecd4296978084fb0b852c95f","TkDodo","2023-11-10 09:39:12","false","docs: suspense api docs",0,50,1
"TanStack/query","634b6dac3267e524f4b681d11934bdd4d2203a5a","DamianOsipiuk","2023-11-07 08:41:53","true","feat(vue-query): component based vue devtools - Vue3 only (#6255)",0,50,1
"TanStack/query","9b19eaa9c9bbe69c8a2d8bc5dc9399a25474b741","tannerlinsley","2023-11-07 04:30:11","false","release: v5.7.4",0,50,1
"TanStack/query","2d42f2bbc4e7f7d22b8948b8f5dd688382b61642","Dhoni77","2023-11-11 15:19:53","true","docs: add in editor-docs for gcTime key (#6339)

* chore: add in editor-docs for gcTime key

* chore: add in editor-docs for gcTime key

* Update packages/query-core/src/types.ts

---------

Co-authored-by: Dominik Dorfmeister <office@dorfmeister.cc>",0,50,1
"TanStack/query","196cced55fdc6e91bc509894d377c7113edb318a","tannerlinsley","2023-11-04 11:35:45","false","release: v5.6.1",6,50,1
"TanStack/query","5b9be1e299257e32c4c294796711f5d82f968530","tannerlinsley","2023-11-08 08:05:09","false","release: v5.8.1",0,50,1
"TanStack/query","b384c4e26fecd9ae9853adf0265a5609434f157f","EmmanuelDemey","2023-11-07 09:12:37","true","docs: add missing useQueryClient to the documentation (#6322)",0,50,1
"TanStack/query","3f82dc858817516fea2869cc2b72730954fd3003","lachlancollins","2023-11-11 01:27:07","true","chore: Fix monorepo issues reported by Sherif (#6354)",0,50,1
"TanStack/query","b5c0d76ea010491b0ff336120afa45049d9a45f2","tannerlinsley","2023-11-07 08:45:42","false","release: v5.8.0",0,50,1
"TanStack/query","58573e9a1c9f6f2e9bd0327c62e1e5ff153fe1c7","TkDodo","2023-07-14 10:19:52","false","docs: fix typo",41,46,1
"TanStack/query","64b173ef7b86c5095a0756c5545359464d773106","tannerlinsley","2021-01-05 23:40:37","false","docs: use page title for seo",21,16,0
"TanStack/query","7948e7a2914be5a789cd41a35d4fa6df96efc5d2","TkDodo","2021-11-17 18:33:16","true","chore: remove trailing comma in all-contributorsrc",25,26,0
"TanStack/query","e3fb5668ccebd4c1ecac672dc7d299f6e2408dca","NiclasvanEyk","2021-10-28 14:31:03","true","docs: Fix typo (#2850)",21,26,0
"TanStack/query","0547e629520f72819edc655b7274d3949b3b80ab","alexanderson1993","2021-09-29 18:48:51","true","fix(devtools): Default ReactQueryDevtoolsPanel isOpen to true (#2746)

change the `isOpen` prop for the ReactQueryDevtoolsPanel component to default
to true. The subscriptions aren't set up when no isOpen prop is passed, which makes
the panel not show any updates when used without the isOpen prop.

Closes #2745",25,25,0
"TanStack/query","1896ca27abf46d14df7c6f463d98eb285b8d9492","TkDodo","2021-09-18 17:34:02","true","feat: add isRefetching flag (#2469)",25,24,0
"TanStack/query","04a1346e89bbce20786fb3ab551d38bebbbfca59","jgettings","2020-07-02 23:37:51","true","fix(types): queryCache.getQueries (#688)

* fix(types): queryCache.getQueries

* fix(formatting)

* fix(types): queryCache parameters

* fix(formatting)

* fix(formatting)

Co-authored-by: Jen Gettings <jgettings@campuslabs.com>",3,10,0
"TanStack/query","989c4cd310737ad6340fa9096fa5f0d1e43d8824","deodad","2020-07-02 18:08:20","true","Update global suspense configuration in example (#694)",3,10,0
"TanStack/query","4227830753e44ebe24a3dc9405ea4f0a386f4d7d","tannerlinsley","2020-07-01 14:35:56","false","chore: workflow changes",2,10,0
"TanStack/query","f5786b163703b1586f9cb0cd83b69f2976dbf1d7","tannerlinsley","2020-06-30 19:46:58","true","fix: remove scarf",3,10,0
"TanStack/query","54d549ec4c28d464d25d630d564d3c62effbe804","tannerlinsley","2020-06-28 19:46:02","false","Update test-and-publish.yml",2,9,0
"TanStack/query","4712c0d4d77a12005d2d6557a375f783e62a1fba","kentcdodds","2020-06-25 05:17:04","true","fix: prefetchQuery args check (#631)",0,9,0
"TanStack/query","ef5becbb154e0284ab46345adea639bef79be137","tannerlinsley","2020-06-24 22:51:16","false","Update README.md",0,9,0
"TanStack/query","a68dc28727ce9628ac8b40132c9a8a0433c88fb6","tannerlinsley","2020-06-24 23:17:43","false","fix: queryKeySerializer now in the right spot of the config",0,9,0
"TanStack/query","2de852896b708e4d7736aa907210e82609e5d90d","tannerlinsley","2020-06-26 16:03:45","false","chore: Reorganize code to core + react",2,9,0
"TanStack/query","ce25ffa5dac431ca4cf965b3f99c5efb519a97b2","tannerlinsley","2020-06-25 16:45:30","false","Update README.md",1,9,0
"TanStack/query","340e4adefb3ce656bb1912c2f59fe065d4fd78d4","kurtfurbush","2020-06-25 01:28:23","true","Typo (#630)",0,9,0
"TanStack/query","660ef1e73ccddf8d6f697b6937f3d8b7e2313796","tannerlinsley","2020-06-25 00:34:26","false","Update package.json",0,9,0
"TanStack/query","c9afbc9ddff7dc04038eb1e4325bb7d6303d0dc1","tannerlinsley","2020-06-24 22:40:44","false","fix: call onSuccess for all query instances",0,9,0
"TanStack/query","a5148284ffb0bf830b5fffff876c9481955f0534","tannerlinsley","2020-06-24 20:36:00","false","Merge branch 'master' of https://github.com/tannerlinsley/react-query",0,9,0
"TanStack/query","5ce7b1e8d191c0e9f632d8376e4004de186b5f41","tannerlinsley","2020-06-22 23:56:31","false","test: Add more query key tests",0,9,0
"TanStack/query","4a37d1b3c4963e571ef8e9cb6741a2e44eeb639f","PepijnSenders","2020-06-22 18:06:36","true","chore(queryCache): add config parameter to `setQueryData` call (#587)",12,9,0
"TanStack/query","ebbf1a849b4ccbc8beae2d3afa08ca1a7a3b1218","tannerlinsley","2020-06-23 02:01:21","true","fix: remove unused wasPrefetched",0,9,0
"TanStack/query","f383ae6f88f5d05f01fac00d90128260f7f4e43c","Ayc0","2020-06-10 16:48:17","true","avoid using externalHelpers in prod (#568)",18,9,0
"TanStack/query","68cf4e17e0498917472524a85cbefe5997f77269","cheapsteak","2020-04-13 04:51:27","true","fix instruction typo in readme (#340)

afaik this isn't an acceptable way to import something (my editor was complaining)
```
const { useQuery } from 'react-query'
```",4,7,0
"TanStack/query","9dd9998dbfb8783e9d8981eaaa9c5c22cf54a4af","tannerlinsley","2020-04-01 16:13:37","false","Update README.md",0,7,0
"TanStack/query","f53d31a2ec4594a93fde14032bfa167b306ca8d4","cliffordp","2020-04-08 23:47:53","true","fix typos (#333)",1,7,0
"TanStack/query","a0ef66f05c9a3530d590f517c04be6ae8c058520","strdr4605","2020-04-13 04:52:19","true","docs: add links to top with jump2header (#342)",4,7,0
"TanStack/query","c284c906c55b1c2d8f1cb17286bc37981dabcfd8","kamranayub","2020-04-03 20:18:17","true","Passthru force and add test (#312)

Co-authored-by: Tanner Linsley <tannerlinsley@gmail.com>",1,7,0
"TanStack/query","6a73e6a0a3da2ff44a8b26a5362883d424c69a94","tannerlinsley","2020-03-27 03:11:03","false","Merge branch 'master' of https://github.com/tannerlinsley/react-query",2,6,0
"TanStack/query","d6746c8c562ba9530c213c419606ee2c90ac16cd","tannerlinsley","2020-03-26 05:49:05","false","v1.1.4",0,6,0
"TanStack/query","f849d694b7daab6ebe2a88627da0ae07fab1f9d7","tannerlinsley","2020-03-27 03:05:58","false","Fix useMutation race condition",2,6,0
"TanStack/query","1f42d5801c0eb26718bc5229fabe985545bca4bb","tannerlinsley","2020-03-26 06:25:31","false","Update README.md",0,6,0
"TanStack/query","baf19d1de2fa0c9fa84b1c97cd768e2e72db2b50","tannerlinsley","2020-03-30 20:48:51","false","Update README.md",2,7,0
"TanStack/query","3773a620306161156109c4a8fd50267458a68829","joeynimu","2020-03-26 15:23:55","true","Fix add dependancies (#288)

* fix: add and save dependancies in some of the examples

* fix: add and save dependancies in some of the examples",1,6,0
"TanStack/query","09818d5b40f07c7efc2ee546e233665cd96e7696","tannerlinsley","2020-03-30 20:45:03","false","Update README.md",2,7,0
"TanStack/query","de94c1da8fcbbeb20c43a76bfc5d8ca46b92b6bb","tannerlinsley","2020-03-17 21:59:32","false","Fixes #258",3,6,0
"TanStack/query","ae2cb8d486d15e4077b6c72cb6bef443ad14fa97","franleplant","2020-03-23 00:01:48","true","feature: useMutation onSuccess, onError, onSettled now have access to variables (#274)",4,6,0
"TanStack/query","8332c70c913524daf3dd791c91fff5ce0dcbbc64","tannerlinsley","2020-03-24 18:14:02","false","Fixes #275",2,6,0
"TanStack/query","5f881a93ff43527e0e5113f719be6adb52c8a94f","warlo","2020-03-10 22:33:02","true","Output es module (#224)

Co-authored-by: Hans-Wilhelm Warlo <hanswilw@users.noreply.github.com>",0,6,0
"TanStack/query","5f0ce69fc9262fbea99732e747308943ecb6e49f","tannerlinsley","2020-03-02 19:12:41","false","Make paginated tests run faster",0,6,0
"TanStack/query","aea14b40062307bc79eaec3abfd98a523e9604f9","tannerlinsley","2020-03-02 18:47:34","false","v1.0.8",1,6,0
"TanStack/query","1f3c641e5330607e4c33441db4b5ac942034d46d","tannerlinsley","2020-02-26 18:41:05","false","Update gitignore and size plugin",0,5,0
"TanStack/query","64a03a7d480e78d1dcbc76220a4ea4bf94cede0e","cherniavskii","2020-02-26 20:44:23","true","add unit test for setConsole (#156)",0,5,0
"TanStack/query","af32dbc294db9830aeb719081e2bfda0f2f2d987","donavon","2020-02-26 22:19:25","true","fix some readme typos (#157)",0,5,0
"TanStack/query","b549992a8a53a1fbcfdfcb57a42c27950e30e393","cherniavskii","2020-02-26 20:35:53","true","export setConsole function (#154)",0,5,0
"TanStack/query","5bf8f9b15029b4ad8d2106a35f86511e68ec57db","tannerlinsley","2019-11-08 17:49:28","false","Fix config context assigning issue",0,2,0
"TanStack/query","4b5b324563fa28b3ad26efe02b59d1d0337952a1","tannerlinsley","2019-11-05 17:33:32","false","Update README.md",0,2,0
"TanStack/query","88c1c679ea915264ca9f4986dd20e9933f7071e7","tannerlinsley","2019-11-05 20:50:04","false","Update README.md",0,2,0
"TanStack/query","6e4a1167fd263a0facdbf588837c87332cda958d","tannerlinsley","2019-11-05 20:48:55","false","Update README.md",0,2,0
"TanStack/query","fffed32ea52617fb5b7c35f8fe1bf057e37a4995","tannerlinsley","2019-11-05 22:59:25","false","Update README.md",0,2,0
"TanStack/query","097e1ee2ba94347c89b3ec5cb92a7d1ecb01fec8","arku","2019-11-06 06:16:26","false","Fix typo it's -> its (#12)",0,2,0
"TanStack/query","d1b86db2bbc31acc082425a18ce6ca3ee31b9def","tannerlinsley","2019-11-05 15:58:19","false","v0.2.1",0,2,0
"TanStack/query","16ec0bdc11b3792afffae305b482a37c634a85f8","tannerlinsley","2019-11-05 15:57:52","false","Cleanup",0,2,0
"TanStack/query","845cd182ff7ff509efb0bd5c02f1a7ca3eb6e595","tannerlinsley","2019-11-05 15:57:56","false","Merge branch 'master' of https://github.com/tannerlinsley/react-query",0,2,0
"TanStack/query","f2ea2212e66f84e83275f449ce1842a4f313204a","tannerlinsley","2019-11-05 22:55:54","false","Add experimental queryKeySerializerFn",0,2,0
"TanStack/query","24087ad36101dca955b81d23f1bc2f33fde6cf05","tannerlinsley","2019-11-05 23:06:38","false","Update README.md",0,2,0
"TanStack/query","3d21a45963bc809066b8291c5d016b4ff5d2fef8","tannerlinsley","2019-11-05 23:15:03","true","Update README.md",0,2,0
"TanStack/query","8361ddc221875d2764660d7a1ea58cb49738a553","tannerlinsley","2019-11-05 23:16:05","true","Update README.md",0,2,0
"TanStack/query","017bdb110a447a8664f047039bcb5479069f8442","tannerlinsley","2019-11-05 20:51:09","false","Stop building on now",0,2,0
"TanStack/query","bb2e1c9d4a0fa80b61c84042e250bf85c8bb7f21","tannerlinsley","2019-11-03 17:15:06","false","Update README.md",0,2,0
"TanStack/query","06ef8ca5d8fc732f9e98a49723f93367e7a871ea","tannerlinsley","2019-10-31 00:17:15","true","Update README.md",2,2,0
"TanStack/query","dbc76cd18fa4a5344440b11c65bc5a7275dbb007","tannerlinsley","2019-09-27 04:15:18","false","Update header",0,1,0
"TanStack/query","ccf3043f843fd740e58f98ec10334afa1e84a326","tannerlinsley","2019-09-11 18:28:42","true","Update README.md",0,0,0
"TanStack/query","78408ffa77eab9ceb76664099515e0d3a2ef1661","tannerlinsley","2019-09-11 20:59:04","false","v0.0.14",0,0,0
"TanStack/query","72835bd3a4b358bd514cd15e009dcd6a3a0b5850","tannerlinsley","2019-09-11 18:29:56","true","Update README.md",0,0,0
"TanStack/query","95a2494e9c27ae21d19eda7b1f24ba1343e31908","tannerlinsley","2019-09-23 01:02:27","false","Better timeouts",1,0,0
"TanStack/query","e3566bdd02a6ee11f3e5d5ab5a71cc4f4934d73c","tannerlinsley","2019-09-23 01:08:16","true","Merge pull request #3 from tannerlinsley/dependabot/npm_and_yarn/mixin-deep-1.3.2

Bump mixin-deep from 1.3.1 to 1.3.2",1,0,0
"TanStack/query","ef6b796e98bc5cfe00ba60a8b8784ed2b737c987","tannerlinsley","2019-09-23 16:57:38","false","Update package.json",0,0,0
"TanStack/query","3d5dca7cf8980a747e7e2030b1ee58f316a1a26d","tannerlinsley","2019-09-23 01:15:41","false","Merge branch 'master' of https://github.com/tannerlinsley/react-query",1,0,0
"TanStack/query","616a096a04a858592959ea27f62268555c1fa033","tannerlinsley","2019-11-03 17:15:12","false","Merge branch 'master' of https://github.com/tannerlinsley/react-query",0,2,0
"TanStack/query","8d49dcf363772adcbaad007d3367cc4b9769501e","tannerlinsley","2019-11-03 17:08:20","false","Refactor",0,2,0
