"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci"
"lvgl/lvgl","0dc8ecaf261afa621a788a625bbadbf6ffeca0f8","kisvegabor","2020-04-09 09:46:00","false","minor chart optmizations",9,46,0
"lvgl/lvgl","351008edcc01753018ecc6a7a309fa01f2d42a81","kisvegabor","2021-02-16 14:25:31","false","Merge branch 'master' into dev",23,56,1
"lvgl/lvgl","e536bb6325728db21ef5c729a99f2161a8125625","kisvegabor","2021-06-23 19:51:14","false","test add keypad and encoder emulators",19,60,1
"lvgl/lvgl","6ab6134af1417c4ff156b3fa8cc0eca5ba5ecb01","kisvegabor","2021-05-30 12:02:39","false","fix warning",13,59,1
"lvgl/lvgl","c0d55112b4a215d9fc84ba140ea973341572d1da","kisvegabor","2018-03-01 12:18:50","false","Merge remote-tracking branch 'origin/beta' into dev-5.1",38,21,0
"lvgl/lvgl","74d3c8b0344647e07698e87aba2e217fe825915a","kisvegabor","2020-02-14 11:55:33","false","minor theme fixes",12,44,0
"lvgl/lvgl","3c86d777c10c80ec9a4c5d3d403bd1395834004a","kisvegabor","2021-08-09 09:16:12","false","chore(format) lv_conf_template.h minor formatting

related to #2441",19,62,1
"lvgl/lvgl","8005f1bb28824c9ca54693d1ec519fea513eebd2","kisvegabor","2018-07-18 21:19:45","false","merge beta",49,25,0
"lvgl/lvgl","4780beae0179c82f40b1e66ace228ec9f4c1de6c","kisvegabor","2021-05-28 12:10:12","false","fix(obj) fix invalidation of objects on state change",12,59,1
"lvgl/lvgl","33f0900ab7fad2b1e9e608e7d8ce934b065c3b10","kisvegabor","2018-12-03 13:52:06","false","lv_draw_label: inline recolor bugfix",40,30,0
"lvgl/lvgl","32bd067778b8c0085fe1e3a169bb0afef48b1406","kisvegabor","2021-04-18 17:31:38","false","Revert ""feat(style) make transform_zoom use pixel or percentage value""

This reverts commit 5b4e9fc6f35b2be5cd8687d84012d245b5f971e1.",24,58,1
"lvgl/lvgl","9e4ec595153d4e682e47ebe0f91e4f42b972f350","kisvegabor","2020-04-03 11:13:40","false","fix warning. Closes #1431",9,46,0
"lvgl/lvgl","46ae9146d86d6dd2bfccec77e3641067fc9a63d4","kisvegabor","2018-06-22 21:32:21","false","lv_font: add monospace support",73,24,0
"lvgl/lvgl","c28c14631040fd08da122e192458cb0c65bc9faf","kisvegabor","2021-07-27 11:21:13","false","fix(meter) fix inner mask usage

fixes #2407",21,62,1
"lvgl/lvgl","dd8f1c7b38039fb20514363f8220c01d8aa0393c","kisvegabor","2018-11-24 19:31:06","false","lv_page: add edge flash animation",52,29,0
"lvgl/lvgl","189ef10a95ab6087a1b684265972a79c6622e7b4","kisvegabor","2022-07-07 07:31:56","true","chore(README): add note about the not stable master branch",21,73,1
"lvgl/lvgl","cdebffe462556315a296be1d2861b3924ff7dde9","kisvegabor","2018-02-27 10:47:21","false","remove debug printf-s",38,20,0
"lvgl/lvgl","759c4ccb35d053e926e9aa7056614b9755ee2e15","kisvegabor","2020-02-20 13:31:04","false","use 0.1 degree resolution for image rotation in lv_img and lv_canvas",10,44,0
"lvgl/lvgl","d29536673a0cffdfa92fa554701124c44c9debde","kisvegabor","2019-01-29 13:10:55","true","Update README.md",38,32,0
"lvgl/lvgl","88c485949fca2686357a7dee88d5730678ba9bc7","kisvegabor","2021-07-07 14:18:56","false","feat(event, widgets) improve the paramter of LV_EVENT_DRAW_PART_BEGIN/END

Add lv_<widget>_draw_part_type_t to widgets to precisly describe the hooked drawings.
Also add class_p element to lv_obj_draw_part_dsc_t to show what widgets lv_<widget>_draw_part_type_t needs to be used.

Related to: https://forum.lvgl.io/t/how-to-add-minor-division-lines-to-a-chart/5366/",19,61,1
"lvgl/lvgl","1626a0c029504f26e568677debcb7ab0f6053f83","kisvegabor","2021-07-16 15:00:16","false","start to implement release/patch",20,61,1
"lvgl/lvgl","0d38d100c2e3bd51d6caa32281c2a462204fe122","kisvegabor","2021-03-03 19:15:21","false","feat(layout): add deferred layout recalculation",29,57,1
"lvgl/lvgl","d027a4f00f8706db24752102117bba4793bb8d8a","kisvegabor","2021-01-02 23:12:42","false","update layouts",23,55,1
"lvgl/lvgl","ec6c20b58704052f2940ad60caa5ba9e030a345f","kisvegabor","2021-05-26 20:04:10","false","feat(examples) add event examples",11,59,1
"lvgl/lvgl","a5793c70a9a60340a5f1c5d33ba1d118af0a76e2","kisvegabor","2021-10-14 14:23:12","false","Revert ""feat(conf) add better check for Kconfig default""

This reverts commit f8fe5366bb051cd5090e4a06658eb0d32decc0b3.",24,64,1
"lvgl/lvgl","6b5c89baf7976ebf0a7ce63d8847eb7c0ac7b279","kisvegabor","2019-10-15 12:25:47","false","lv_label_ins_text: consider base dir",8,40,0
"lvgl/lvgl","7325a3cddef54e5d437d50b7fcdb985fd9ec3598","kisvegabor","2019-10-11 12:43:36","false","Merge branch 'dev-6.1' of https://github.com/littlevgl/lvgl into dev-6.1",7,40,0
"lvgl/lvgl","1ed8207b5c18574e755083581ae8d82b0efb29b4","kisvegabor","2019-05-25 17:46:04","false","font: add LV_FONT_X4_SET",15,35,0
"lvgl/lvgl","14398779585f071d44f2eab167a04e05d0acf466","kisvegabor","2019-09-20 13:36:08","false","lv_bar: indicator draw fixes",6,39,0
"lvgl/lvgl","eefd9c4e0d0d434aa08c658db9c1f397e87804c6","kisvegabor","2019-09-04 14:06:59","false","lv_table: fix crash on copy in lv_table_create",6,39,0
"lvgl/lvgl","c4decea1ab10e03341382148e1d958cef3c594f1","mfikes","2023-10-09 17:43:19","true","docs(obj): fix lv_obj_remove_style description: add -> remove (#4635)",19,88,1
"lvgl/lvgl","d4bfeb2bedcd87779b073b8bbea6cfaa68d467b4","BrianPugh","2019-04-04 05:36:10","false","lv_indev.c have LV_GROUP_KEY_ESC send an LV_EVENT_CANCEL signal",23,34,0
"lvgl/lvgl","d85efb99268934f0508bffdadafd12cbe21b2cd2","BrianPugh","2019-06-23 23:22:51","false","remove debugging lines",16,36,0
"lvgl/lvgl","45f932c55bd554353c0fdf3c3a05f053b0c2f0fd","FASTSHIFT","2022-11-16 13:21:01","true","chore(table): remove extra spaces (#3805)

Co-authored-by: pengyiqiang <pengyiqiang@xiaomi.com>",30,77,1
"lvgl/lvgl","60f7bcbfd825bee1053df47621f72997d426a1a4","KSam-J","2021-06-04 01:28:09","true","docs(lv_obj_style) update add_style and remove_style function headers (#2287)",16,60,1
"lvgl/lvgl","b0962095f3b382871b49d2ae5f6c7ee2a3ce3dd5","AloyseTech","2018-11-05 13:02:13","false","Merge branch 'spinbox' of github.com:AloyseTech/lvgl into spinbox",54,29,0
"lvgl/lvgl","4bdeb756da71f682af19c536873dace01fad2f81","amirgon","2021-08-02 09:56:44","true","fix(examples) join usage (#2425)

Use 'join' correctly on Python scripts",22,62,1
"lvgl/lvgl","c6d4b6e554ac764684aeb1d40eda995b7a40feb7","GorgonMeducer","2022-04-05 08:52:07","true","feat(benchmark): add trace output for running a specific scenario (#3245)

* feat(benchmark): add trace output for running a specific scenario

* Update lv_demo_benchmark.c",28,70,1
"lvgl/lvgl","f21f37cccfdea9f174619bdc9997f306fb549346","W-Mai","2023-03-16 06:32:57","true","fix(lv_flex): fix flex_flow doesn't update layout immediately (#4065)",33,81,1
"lvgl/lvgl","79f1be5cfa33a9ddccdca9443aedbfd4ccbff40e","Virus-V","2021-12-01 13:53:31","true","fix(draw): fix memory access out of bounds when using blend subtract (#2860)

* fix(draw) fix memory access out of bounds when using blend subtraction mode (#2847)

* fix(draw) correct the drawing error of fill_set_px",26,66,1
"lvgl/lvgl","bdb3bb778e73553b178eab8e1231fd5b6ac6b7f4","seyyah","2019-01-25 11:14:46","false","erge branch 'dev-5.3' of github.com:seyyah/lvgl into dev-5.3",40,31,0
"lvgl/lvgl","d85c138137911b57ed5745b5752dd2937f442848","embeddedt","2019-04-05 01:12:38","false","Disable clickable property on tables",20,34,0
"lvgl/lvgl","f686243f6468fef5e62f7cde8a97deeff8e16598","embeddedt","2019-02-10 11:53:11","true","Add warning about LV_INDEV_DRAG_THROW",43,32,0
"lvgl/lvgl","49b136191fa43f15a5bab46f212cd26cf5b1e48f","turoksama","2018-12-12 03:30:17","true","Update lv_btnm.c

Attempt to fix an LV_BORDER_RIGHT drawing issue.",38,30,0
"lvgl/lvgl","03142218e35c57a9fc51b3b3a60fa3d7ac36d3f7","C47D","2023-03-24 08:04:07","true","fix(span): add malloc result checks (#4085)",35,81,1
"lvgl/lvgl","0cff8c796317858b957ad0a198d451581ec38c55","kisvegabor","2019-04-05 03:47:54","true","Merge branch 'dev-6.0' into indev_esc",20,34,0
"lvgl/lvgl","d9205adc603b73f24b04eb61c493b92de4cbed78","kisvegabor","2017-10-18 12:09:10","false","add lv_hal as normal folder (not from hal repo)",11,16,0
"lvgl/lvgl","5d65def464da5ec23dcf22f66a684212b14ece25","kisvegabor","2019-04-19 04:25:43","false","Merge branch 'dev-6.0' of https://github.com/seyyah/lvgl into seyyah-dev-6.0",19,34,0
"lvgl/lvgl","a9e826d3c59ca5a342482693c228cc8cd3d100ca","kisvegabor","2021-03-19 08:38:52","false","feat(obj style): remove obj->style_lista nd use array of lv_obj_style_t in lv_obj_t",28,57,1
"lvgl/lvgl","1a28d8d5d2db125ca264a3f5533a30a34d02bd16","kisvegabor","2018-10-03 07:00:32","false","lv_conf_templ.h update",47,28,0
"lvgl/lvgl","92027cc06f4dae161d4916eceb0e4b8c434a1b3c","kisvegabor","2020-06-28 11:32:40","false","lv_hal_tick: revert using uint32_t as tick_irq_flag
uint8_t surely can be written in 1 instruction even on 16 bit MCUs",24,49,1
"lvgl/lvgl","926dafd3b5952e945a761c7a5f09f818f4939707","kisvegabor","2019-11-25 06:15:01","false","minor fixes",7,41,0
"lvgl/lvgl","73e036bba748e8677f219f573cba5f82c4158a17","kisvegabor","2021-09-24 11:03:13","false","fix(msgbox) prevent the buttons being wider than the msbgox",19,63,1
"lvgl/lvgl","c13507ae0c06639f5976611ed00ece6b69af9698","kisvegabor","2017-10-31 16:10:10","false","lv_kb: Enter key name fix",12,17,0
"lvgl/lvgl","6b8d1e94b4db020c9e413f991b5b5396774b2add","kisvegabor","2023-08-16 04:59:31","false","example(canvas): fix canvas examples",34,86,1
"lvgl/lvgl","a4d4d593462ce59b6e649cd9ddd77aad9695f450","kisvegabor","2019-04-11 13:41:17","false","lv_page: use lv_style_copy instead of memcpy",19,34,0
"lvgl/lvgl","3ed8aa86e669be1b0c82425776f62ac1fa2e7f8e","kisvegabor","2020-03-19 19:45:26","false","lv_memcpy: minor optimization",8,45,0
"lvgl/lvgl","eaacc34c6e95e1aaba61cfe481363993eef87f5b","kisvegabor","2017-11-21 16:48:53","true","Update TODO_MAJOR.md",13,17,0
"lvgl/lvgl","24ff098588869973539e978116a08b0f72e88697","kisvegabor","2020-02-01 14:02:29","false","calendar, list, arc and line improvments",14,44,0
"lvgl/lvgl","4ad256f00ead6969e2b436948ea1fe9ec6a1de6a","kisvegabor","2020-02-05 14:41:25","false","minor fixes",12,44,0
"lvgl/lvgl","da1591c10fcfa5cdfb37394eac8e0fe8534d1274","kisvegabor","2020-09-30 19:22:22","false","rework arc",22,52,1
"lvgl/lvgl","590ca9c7a6d78700fac2d0cc77e0d7c9799a4555","kisvegabor","2018-09-25 09:16:37","false","lv_img: make possible to disabel palette and alpha index support",42,27,0
"lvgl/lvgl","c05ebc075f52fd79d8976b8f0c5f601410b3314d","kisvegabor","2017-03-07 16:13:24","false","dispi: if a drag can not move the object (e.g. layout) still consider it as drag (reverted)",2,9,0
"lvgl/lvgl","9676c2e486034b8401864e4ee22db662823643b9","kisvegabor","2018-07-08 01:25:07","false","lv_btn ink improvements and fixes",72,25,0
"lvgl/lvgl","1c1b59988004622de564b2655af56757ece00182","kisvegabor","2023-07-05 11:45:45","false","fix(monkey): use lv_indev_get_user_data",36,85,1
"lvgl/lvgl","22c06a19bc8829e9719291c90dca8b0484e7708d","kisvegabor","2021-03-10 08:44:17","false","minor fixes",29,57,1
"lvgl/lvgl","5f140796954873b695dc43ae90bacc75ba1a86a5","kisvegabor","2018-09-20 19:59:44","false","add lv_refr_now()",46,27,0
"lvgl/lvgl","843fa5e30479d0e04eb62c452b74a54a1c863f9a","kisvegabor","2020-04-27 19:07:15","false","DMA2D fix with 16 bit color depth",17,46,1
"lvgl/lvgl","92e85d1b9eb5283779857f873c009f74ba70dbf0","kisvegabor","2021-04-06 13:47:05","false","fix(scroll) fix scroll minor scrolling issues",36,58,1
"lvgl/lvgl","96f8392555688a09f1a5c911a723b1b1165c44a5","kisvegabor","2018-10-05 13:16:04","false","set version number",48,28,0
"lvgl/lvgl","79d72f9286913de75ba75e4fe81299c74550c5f0","kisvegabor","2020-10-02 08:54:53","false","Fix click focus",25,52,1
"lvgl/lvgl","c630493fc0fd6786c5e9b9c896395cc1b4f7993c","kisvegabor","2019-06-19 16:41:29","false","comment update",15,36,0
"lvgl/lvgl","f41ce51bf94e5b98192fa14923030e2a72108ffd","kisvegabor","2019-01-31 09:20:11","true","Update README.md",39,32,0
"lvgl/lvgl","9f333d50d726575e923f34357e9eda6cbbdb9976","kisvegabor","2019-07-17 10:44:08","false","Merge branch 'master' of https://github.com/littlevgl/lvgl",9,37,0
"lvgl/lvgl","d1e59483b4c0fac01ca708b6ce40e53cd78924ed","kisvegabor","2019-05-27 03:46:19","false","update lv_anim.h",15,35,0
"lvgl/lvgl","49b0751dc8453c04520009a17e474f7e1a6f57db","kisvegabor","2020-03-24 07:22:41","false","optimize",10,45,0
"lvgl/lvgl","f2c76759801019f3b465c604cbf3c8834986af06","kisvegabor","2023-04-28 11:29:16","false","Revert ""fix(sdl): update lv_sdl_window.c to fix SDL2 type error (#4172)""

This reverts commit 363233d40b5b077298bff6197fcda4cc307edf5e.",31,82,1
"lvgl/lvgl","01237da474b9703fb544163db5f66645c2b6935c","kisvegabor","2021-08-17 14:44:54","false","fix(draw) fix rectangle drawing with clip_corner enabled

fixes #2457",18,62,1
"lvgl/lvgl","a0827e74e220ccd83586efddbc7ad4585d9c3539","kisvegabor","2020-02-17 05:45:09","false","Merge branch 'dev-7.0' of https://github.com/littlevgl/lvgl into dev-7.0",10,44,0
"lvgl/lvgl","347f7db20d3c4f0f5e75676a6236154abc937d12","kisvegabor","2019-03-24 17:42:19","false","Merge branch 'dev-6.0' of https://github.com/littlevgl/lvgl into dev-6.0",29,33,0
"lvgl/lvgl","8675a345b4e7d403ad558b90d4dfdee527d6fa84","kisvegabor","2019-04-20 04:37:24","false","Merge branch 'dev-6.0' of https://github.com/littlevgl/lvgl into dev-6.0",19,34,0
"lvgl/lvgl","bb0c5a968c7a10a0e099376eb341277c186762ef","kisvegabor","2020-03-24 09:13:52","false","run formatter",10,45,0
"lvgl/lvgl","6b99545e50808827c624d50591936beeaa42ced8","kisvegabor","2020-11-17 11:02:22","false","fix(release): minor fixes in the release script",31,53,1
"lvgl/lvgl","5b150e57abf9bb7eb56b51a0ef8b51028ee42961","kisvegabor","2019-06-26 13:45:08","false","Merge branch 'dev-6.0' of https://github.com/littlevgl/lvgl into dev-6.0",15,37,0
"lvgl/lvgl","4773dfd53f5847885220ec96c085a12aaa719062","kisvegabor","2018-07-13 11:54:41","false","add LV_FONT_CUSTOM_DECLARE only if defined",79,25,0
"lvgl/lvgl","5256656efa5fc6426ffa616277192ed50b47c1d0","kisvegabor","2018-03-19 09:24:35","true","Merge pull request #169 from BenArtes/obj_scrl_clean_fix

Obj scrl clean fix",30,21,0
"lvgl/lvgl","df49f8656db86e5acd8ca040ad01fa1e5b36a021","kisvegabor","2020-10-19 10:33:34","false","fix image transformation
Fixes: #1854",22,52,1
"lvgl/lvgl","c6d8f8ee28deb62e03709e499f4301ab05f48ca7","kisvegabor","2018-10-15 10:44:17","false","move the bdf_font_converter to the lv_utils repo",28,28,0
"lvgl/lvgl","b7c6cf94c622ea2e8713a40695412d87b087b468","kisvegabor","2019-12-26 14:12:15","true","Merge pull request #1324 from CrogST/patch-2

disable warning of unused param",9,42,0
"lvgl/lvgl","a5a58e39d2abbb66b57cf27f3c4a1d25f9ac6b3d","kisvegabor","2023-10-31 18:25:01","false","refactor: replace lv_coord_t with int32_t",5,89,1
"lvgl/lvgl","ab7e0eb2b637bb5ab893195bacfb77817e404fa8","xaowang96","2021-07-07 11:05:12","true","fix(disp) fix memory leak in lv_disp_remove (#2355)

Co-authored-by: wangxuedong <wangxuedong@xiaomi.com>",17,61,1
"lvgl/lvgl","3cc2043fd72b8da76e1d36e98031c3e362f7d4d3","BrianPugh","2019-05-20 16:32:13","false","fixed lv_ta.c anim type mismatch",15,35,0
"lvgl/lvgl","9ad992ac605e26167f9a59dc9adf070d4242a7cc","FASTSHIFT","2023-07-24 15:08:54","true","feat(disp): use LV_EVENT_REFR_REQUEST to notify the disp timer to resume (#4351)

Signed-off-by: FASTSHIFT <vifextech@foxmail.com>
Co-authored-by: pengyiqiang <pengyiqiang@xiaomi.com>",38,85,1
"lvgl/lvgl","64009fec232e5aeba660cf5afeabb2cc25aa0ac8","sp-cai","2023-05-08 15:00:31","true","fix(font): fix font_fmt_txt range check (#4207)",35,83,1
"lvgl/lvgl","242654adb89d3ea2a47f59f5c746e57c1e7b2024","W-Mai","2023-07-03 07:59:13","true","chore: fix warning build on macOS (#4334)",35,85,1
"lvgl/lvgl","0dcaa505fa421f61e429f3d756fba85acc85ae57","embeddedt","2018-12-27 15:32:05","false","Replace ""Del"" key on keyboard with backspace since that is its function",40,30,0
"lvgl/lvgl","2fbc082633e5cab526239a0cddc073af61f0cca3","embeddedt","2019-04-22 13:51:24","true","Merge pull request #1039 from seyyah/patch-1

Add lv_anim_user_data_t",23,34,0
"lvgl/lvgl","a92ffe7cde646c50ebfa8c9c29ce1cc4cfd68abf","embeddedt","2019-06-14 15:34:22","false","Fix use of NULL pointer in lv_draw_label",14,36,0
"lvgl/lvgl","107aafaf6a36357f879676041c920f755b83ef1d","embeddedt","2020-02-28 16:46:22","true","Merge pull request #1395 from xennex22/dev-7.0

Rename/move some defines",9,44,0
"lvgl/lvgl","c9c635ca3a003abbe485c15a78f4398d1fbe47ca","embeddedt","2019-04-21 12:56:29","true","Merge pull request #1037 from joltwallet/aa

Fix Antialiasing compiler warning",21,34,0
"lvgl/lvgl","657dfe9615e7d818f3ce57dc2fc2d1d691eafff2","bjsylvia","2023-07-15 18:08:25","true","fix: fix compiling warning on Mac (#4379)

Signed-off-by: XiaoweiYan <yanxiaowei@xiaomi.com>
Co-authored-by: XiaoweiYan <yanxiaowei@xiaomi.com>",36,85,1
"lvgl/lvgl","ab2114e4e773daa57147f33c7cb64871f8ebc68f","paulpv","2019-09-28 08:54:10","false","Eventing LV_EVENT_VALUE_CHANGED when double-clicked",5,40,0
"lvgl/lvgl","43da9f6faa2be2a1cad56d832e9c7b78b9d35b7a","amirgon","2022-08-28 17:59:32","true","fix(png): fix decode image size and some warnings (#3632)

Co-authored-by: Gabor Kiss-Vamosi <kisvegabor@gmail.com>",30,75,1
"lvgl/lvgl","30fe596d2661640b528151dd51fa310598443ad4","FASTSHIFT","2023-03-15 05:48:11","true","fix(demo_flex_layout): fix warning (#4061)

Signed-off-by: pengyiqiang <pengyiqiang@xiaomi.com>
Co-authored-by: pengyiqiang <pengyiqiang@xiaomi.com>",31,81,1
"lvgl/lvgl","4a7ddf9f19ec5ed9cd545594e869f909c502ade1","tryor","2022-08-04 22:24:58","true","feat(textarea): add lv_textarea_get_current_char(obj) (#3536)

* Update lv_textarea.h

add uint32_t lv_textarea_get_right_char(lv_obj_t * obj);  //Get a the right character from the current cursor position

* Update lv_textarea.c

Add uint32_t lv_textarea_get_right_char(lv_obj_t * obj); Get a the right character from the current cursor position

* Add uint32_t lv_textarea_get_right_char(lv_obj_t * obj); /* Get a the right character from the current cursor position */Y

* Rename name to 'lv_textarea_get_current_char(..)' and modify 'int' to 'uint32_t'

Co-authored-by: root <root@localhost.localdomain>",27,74,1
"lvgl/lvgl","33b5ee3ad284a6d3dcedbf8e4561de8be276e97c","xiaoxiang781216","2021-03-03 04:28:43","false","fix(task): change all task related term to timer

follow up the task module change",28,57,1
"lvgl/lvgl","6694d9d019600a49066753800b90945142620a44","xiaoxiang781216","2021-10-11 11:58:47","true","fix(Kconfig): add LV_MEM_ADDR config (#2653)

Signed-off-by: Xiang Xiao <xiaoxiang@xiaomi.com>",24,64,1
"lvgl/lvgl","ee9bbea29c807707353e8b9ec09048990de18e4e","embeddedt","2021-07-11 19:27:30","false","fix(printf) skip defining attribute if pycparser is used",18,61,1
"lvgl/lvgl","648c3430ef86253518400719739d3132258e8815","embeddedt","2018-12-08 14:22:41","false","Add `bool single_selected_mode` to `lv_list_ext_t`",41,30,0
"lvgl/lvgl","e8b081b015c48ff5ad5e3d69ba7538e959640c19","embeddedt","2019-04-09 13:05:25","false","Release lv_task_handler mutex if no task needs to be run",24,34,0
"lvgl/lvgl","70251cc6dd04a8e1a23860e72d2e60b4ab0a870b","lorenzo-arena","2023-04-28 12:19:47","true","fix(bidi): add more Hebrew checks to RTL characters set (#4171)",31,82,1
"lvgl/lvgl","0fe5a3ba5ecc4df076ac40bb8e0fde6fce687063","Zaltora","2018-01-15 10:13:16","false","fix typo",20,19,0
"lvgl/lvgl","c34d5a4f6b3b49242d6c4e807874a61e6705de5f","kisvegabor","2019-02-22 13:22:11","false","init disp resolution",62,32,0
"lvgl/lvgl","e50e978cc66b322b2c4bf4a67995aef99ca7e8d7","kisvegabor","2023-07-24 14:46:55","false","perf(canvas): speed up lv_canvas_fill_bg

fixes #4396",39,85,1
"lvgl/lvgl","8b70eccca65c6d7e06847eeb6471f4e5392813b2","kisvegabor","2018-07-18 21:45:00","false","draw shadow fix (line_2d_blur was overindexed)",49,25,0
"lvgl/lvgl","c77ab45dd3342b36322de08bfc6251b5969dd636","kisvegabor","2020-05-21 07:37:37","false","add material theme to GC_ROOTS",11,47,1
"lvgl/lvgl","6f90f9cefba0bc1ea74e737e0e659402f0309cf7","kisvegabor","2021-09-29 10:06:27","false","fix(table) remove unnecessary invalidation on pressing",22,64,1
"lvgl/lvgl","b64dceae0ac5a840f03d038ac16441ce094482b0","kisvegabor","2022-10-23 08:39:58","true","Update ROADMAP.md",30,76,1
