"name_with_owner","sha","author","date","verified","message","num_issues","commit_month","has_ci","is_core","first_commit","days_since_first"
"primer/react","9cb14fe4346b0d57e7674c02e44bddfab2d98bfb","langermank","2022-11-10 21:53:26","true","Add Storybook preview deploy button to PRs (#2567)

* add deploy workflow

Co-authored-by: Josh Black <joshblack@users.noreply.github.com>

* add permissions

* add unique id

* words

Co-authored-by: Josh Black <joshblack@users.noreply.github.com>",36,57,1,0,"2018-02-17 00:09:06","1722.91"
"primer/react","d68f5ff671805b24f0917379901c93bebafded5d","colebemis","2022-10-24 23:24:52","true","TreeView: Fix scroll behavior when focus changes (#2464)

* Avoid unecessary style recalculation

* Add stress test story

* Only render subtree if it's expanded

* Don't expand current item by default

* Update controlled story

* Create popular-taxis-yawn.md

* Fix scroll behavior on focus

* Create olive-sloths-count.md

* Update src/TreeView/TreeView.tsx

* Fix tests

* Update snapshot",39,56,1,1,"2018-02-17 00:09:06","1708.97"
"primer/react","ddac91dcba92a1e5c68ee11f96d64c745dd1a211","colebemis","2022-10-24 23:37:29","false","Fix TreeView story",39,56,1,1,"2018-02-17 00:09:06","1708.98"
"primer/react","387e2f417006361c525caad265a86a702e556c3f","colebemis","2022-05-24 17:09:37","true","Bump doctocat version (#2096)",31,51,1,1,"2018-02-17 00:09:06","1558.71"
"primer/react","536592b4b79eb2424c8e22628ea485283d02cd07","talum","2022-04-12 09:25:26","true","Update link to overriding styles with SX (#2018)

* Update link to overriding styles with SX

* run prettier

Co-authored-by: Siddharth Kshetrapal <siddharthkp@github.com>",29,50,1,0,"2018-02-17 00:09:06","1514.39"
"primer/react","50beedb3ca0e8956d9da1b5f2779b3a8993919c9","HaigDouzy","2020-07-21 04:14:05","false","Fix index file",27,29,0,0,"2018-02-17 00:09:06","884.67"
"primer/react","f7083fef188321f98151ba057168c6b0b54ce397","shawnbot","2018-09-05 23:03:58","false","use next-sass plugin output",30,6,0,0,"2018-02-17 00:09:06","196.95"
"primer/react","23bdb928cd382c1928fd956ed9c3a343c8d3fb39","shawnbot","2018-08-06 20:21:35","false","fix typo",31,6,0,0,"2018-02-17 00:09:06","167.84"
"primer/react","2295e24d421c83295158e5a33704c0879de93a25","pksjce","2022-08-18 06:52:33","true","Make interaction tests for UnderlineNav (#2222)",30,54,1,0,"2018-02-17 00:09:06","1642.28"
"primer/react","9a44800a50f7a3f3ffd1f25bd1af23f649066428","dgreif","2021-04-20 15:10:02","false","refactor: pr feedback",48,38,1,0,"2018-02-17 00:09:06","1159.38"
"primer/react","5e4482683bf0bac9683e472f9e0fe8bb8d69ed53","colebemis","2021-01-19 22:48:38","false","Merge remote-tracking branch 'origin/main' into colebemis/changesets",37,35,1,1,"2018-02-17 00:09:06","1063.44"
"primer/react","960dad50aaadd84bab1f42f71566c5e983ffae33","shawnbot","2018-08-17 18:39:38","false","[skip ci] Merge remote-tracking branch 'origin/master' into fewer-scrollbars",29,6,0,0,"2018-02-17 00:09:06","180.77"
"primer/react","3ba597eebc7ba94e44aae9a442e32af14c665753","jonrohan","2018-05-25 19:29:14","false","Merge branch 'release-0.0.1-beta' into task/button-component",10,3,0,0,"2018-02-17 00:09:06","98.81"
"primer/react","2cd0ec7b11cbba060b912dc7477d5bb8fa289df1","BinaryMuse","2020-03-26 23:10:42","true","Let's get some bundle sizes in here",36,25,0,0,"2018-02-17 00:09:06","770.46"
"primer/react","ef851c5225eb3d9e87ecd6dc63c6921c239c1481","BinaryMuse","2020-03-27 17:43:48","true","Merge pull request #728 from primer/minor

Merge v16.3.0",36,25,0,0,"2018-02-17 00:09:06","771.23"
"primer/react","8d815fdcae58f770ffc201408d63235b66e32419","taylorcjohnson","2020-03-16 03:44:25","true","Update Heading Component

Change default heading level to `h2` and include prop type validation for styled-component `as` prop.",38,25,0,0,"2018-02-17 00:09:06","757.65"
"primer/react","a377d7915122a24337818c036c9252095587622c","dmarcey","2019-09-24 17:43:54","true","Merge pull request #551 from primer/test-warnings

Fixing test warnings",18,19,0,0,"2018-02-17 00:09:06","582.98"
"primer/react","f7e3a83e997c3ac3a85fc4147998cbd8e54eeca9","jonrohan","2018-08-03 15:07:10","false","Prettier",31,5,0,0,"2018-02-17 00:09:06","164.62"
"primer/react","788ae61594cd0e3b88f3510809e99cbfedde3178","colebemis","2021-01-20 18:10:14","false","Remove skipped tests",39,35,1,1,"2018-02-17 00:09:06","1064.25"
"primer/react","1860737f9a1f44e72f46a996c714309c705996b9","colebemis","2021-02-23 03:47:57","false","Remove propTypes",47,36,1,1,"2018-02-17 00:09:06","1101.9"
"primer/react","aef5a34e175bb83616bafc952aabe9dabb49f91e","colebemis","2021-01-16 04:35:17","false","Update eslint-config-github",37,35,0,1,"2018-02-17 00:09:06","1057.68"
"primer/react","5459608713a9e594a854cf42dd1208e7d89ff19f","colebemis","2021-02-26 01:42:51","false","Update color variables used in BorderBox",52,36,1,1,"2018-02-17 00:09:06","1104.82"
"primer/react","675b5919bfc4dd100e5ad894f55cbd2949d25e9d","shawnbot","2018-08-20 19:45:19","false","try fixed basename",25,6,0,0,"2018-02-17 00:09:06","183.82"
"primer/react","af8da129486752170ef1719505a2bb9209f7fa95","shawnbot","2018-06-29 17:10:23","false","simplify rollup config, output ESM + UMD",23,4,0,0,"2018-02-17 00:09:06","132.71"
"primer/react","113549367ce6db1e471124de55047ce8ea99fab3","VanAnderson","2021-03-08 20:58:26","false","update ProgressBar color",50,37,1,0,"2018-02-17 00:09:06","1115.62"
"primer/react","535df121cebeee2df19db8f8b9d661d6e666cf61","shawnbot","2018-08-02 06:34:00","false","lint",31,5,0,0,"2018-02-17 00:09:06","163.27"
"primer/react","00b95d5a5d43357cd8bac6ad609bac0b6aa4c524","green6erry","2023-06-06 14:35:34","true","refactor(InputCaption): moved to internal (#3369)",34,64,1,0,"2018-02-17 00:09:06","1933.85"
"primer/react","e49629fe6fb93f12bebf46b40b407eabb2c6556c","joshblack","2022-11-16 19:15:05","true","ci(vrt): update condition syntax",39,57,1,0,"2018-02-17 00:09:06","1728.8"
"primer/react","088a958607ad03b957dfbca2696fc9f4fd709129","shawnbot","2018-08-21 17:20:44","false","add now.json for static deployment",26,6,0,0,"2018-02-17 00:09:06","184.72"
"primer/react","2e71f70f2113de273b9c41a667f2fc9b539a01de","VanAnderson","2021-02-03 19:29:59","true","Add change set for migrating Link component to TSX",39,35,1,0,"2018-02-17 00:09:06","1075.31"
"primer/react","89f43bd7684d34398937936d1b3250f42ceba6b5","shawnbot","2018-08-06 22:14:00","false","fix test values",32,6,0,0,"2018-02-17 00:09:06","167.92"
"primer/react","be10870f59e645cd5f98227d9b0c1e4178a5f433","shawnbot","2018-08-06 20:02:17","false","add tests for a systemComponent flag",31,6,0,0,"2018-02-17 00:09:06","167.83"
"primer/react","83a69b6c62c78d16cabf370f7147e5c1498e298e","shawnbot","2018-08-20 20:19:49","false","[skip ci] build docs",26,6,0,0,"2018-02-17 00:09:06","183.84"
"primer/react","fd2bb57f449557d1690a5cd707cdd12996e8edd6","broccolini","2018-05-20 22:32:31","false","update kit",9,3,0,0,"2018-02-17 00:09:06","93.93"
"primer/react","afc0a20ab56eaf388ab8af76adfa50949703e930","broccolini","2018-05-25 19:28:47","false","new build",10,3,0,0,"2018-02-17 00:09:06","98.81"
"primer/react","a4ffc03051ae7084d81f4d8b7c7a091b2d188c74","smockle","2021-02-05 20:06:15","false","fix: Restore propTypes. Restore default exports. Rename props used by styled components.",42,35,1,0,"2018-02-17 00:09:06","1077.33"
"primer/react","7a8019f05531ba25a4be9fb8a571a937cc23329e","BinaryMuse","2020-03-25 19:10:32","true","Fix typo",35,25,0,0,"2018-02-17 00:09:06","769.29"
"primer/react","e174288997f02409a81452a37daf57d74075f4c3","shawnbot","2018-07-27 19:11:21","false","remove children mapping logic from UnderlineNav",30,5,0,0,"2018-02-17 00:09:06","160.79"
"primer/react","32b870532b25e31bc399907ae9b3a20d4ba4ac4b","broccolinisoup","2023-10-17 00:01:08","true","PageHeader: Address general sign-off review feedback in storybook (missing href values, non-working menus) (#3817)

* initial

* make the examples as close as possible to dotcom usages

* remove console.log

* pair with mike

* lint

* remove console log

* Revert ""pair with mike""

This reverts commit 1a17796f819d8cda374c61d1b0533e6d48ca93dc.

* test(vrt): update snapshots

---------

Co-authored-by: broccolinisoup <broccolinisoup@users.noreply.github.com>",9,68,1,0,"2018-02-17 00:09:06","2064.24"
"primer/react","3c45c1fb646d5c8389e39cd299e4c4d1263c4cb0","shawnbot","2018-08-02 07:02:26","false","refactor Flash, tests",31,5,0,0,"2018-02-17 00:09:06","163.29"
